114.41265201568604,144.12877464294434,98.29631018638611,156.813809633255,98.09298610687256,131.44105434417725,107.6063175201416,173.50580978393555,106.33024883270264,117.12561225891113,180.9599905014038,196.88887548446655,179.03197860717773,94.54077899456024,254.4587024450302,245.6529998779297,245.06088256835938,48.64558696746826,261.7356381416321,250.85230541229248,268.93945598602295,104.79322719573975,261.8585424423218,223.69549837708473,266.7739095687866,120.01570081710815,253.96494364738464,41.25559711456299,255.21943241357803,54.26093769073486,256.26463785767555,40.43378734588623,259.2896273136139,56.42902326583862,0.0
114.46250438690186,144.00980758666992,98.3537609577179,156.72945523262024,98.0548095703125,131.79128241539001,107.03482151031494,173.98903274536133,105.7965440750122,117.01334285736084,181.18631076812744,197.21354293823242,178.96164798736572,94.55908346176147,254.97249853610992,244.6711597442627,244.7761688232422,48.51634883880615,260.1809892654419,250.96619749069214,265.753457069397,45.270687103271484,261.62861824035645,223.833055883646,265.62196922302246,104.51517486572266,254.3255444765091,39.344791889190674,254.95625126361847,53.302489280700684,255.49226295948029,39.21197462081909,258.9777274131775,55.6824312210083,0.0
122.40703344345093,142.5983304977417,102.5073013305664,155.74057006835938,104.20504188537598,128.16704013943672,106.87298965454102,173.39520168304443,108.17343807220459,113.32680320739746,184.31623888015747,199.18124437332153,184.2813057899475,92.98041009902954,266.19830417633057,244.45421600341797,253.10997605323792,59.20382261276245,260.66655349731445,269.1844062805176,266.37835693359375,35.66539478302002,256.31946849823,39.38852500915527,267.04838466644287,100.78113842010498,257.2825560569763,41.908451080322266,259.13744831085205,60.091925859451294,256.61608612537384,35.849215507507324,257.21628999710083,97.45066690444946,0.0
120.60637283325195,142.28076839447021,101.04645299911499,153.9545431137085,103.67940282821655,127.64274695515633,105.78904724121094,171.34702491760254,114.23194980621338,112.89214897155762,178.52400493621826,193.31449401378632,183.7281265258789,91.1257529258728,260.022180557251,219.74587965011597,243.33117198944092,29.86922264099121,269.25981426239014,216.27018642425537,270.42031955718994,98.46390128135681,264.4535093307495,217.55606937408447,265.99585819244385,132.74699640274048,253.81315112113953,29.532199144363403,254.7229367494583,24.664119720458984,253.78395318984985,5.439560413360596,259.7376985549927,224.7596355676651,0.0
121.18524503707886,144.77566719055176,102.36070728302002,158.6436746120453,102.8766975402832,132.15621137619019,109.12268161773682,177.11024570465088,107.78426456451416,117.24384117126465,185.39802408218384,203.87651252746582,176.49673748016357,102.18179941177368,235.66153812408447,257.92901396751404,257.0297374725342,78.40561866760254,261.9012761116028,221.12216329574585,265.49310398101807,59.34757709503174,259.60191774368286,230.98353099822998,263.27553510665894,106.8169937133789,260.27988052368164,195.840984582901,253.88740181922913,68.33084011077881,254.43722712993622,231.80571699142456,257.5023875236511,90.84132242202759,0.0
114.45026111602783,144.2020092010498,98.27171325683594,157.01279616355896,98.25637435913086,131.5894570350647,106.5849084854126,174.97015571594238,106.99384784698486,117.35202598571777,181.04770183563232,197.3686842918396,179.1605405807495,95.02419650554657,255.47399026155472,245.7397174835205,246.51099491119385,48.520551681518555,260.87323093414307,252.07645988464355,269.26804542541504,106.29017639160156,262.23402070999146,224.11775055527687,265.1840772628784,104.40931606292725,254.77828633785248,39.09364080429077,255.24048107862473,53.45225811004639,255.85006991028786,40.20158004760742,258.99743461608887,57.9156699180603,0.0
114.79493522644043,144.01698303222656,98.65196871757507,156.93407368659973,98.48226618766785,131.55413913726807,107.60754299163818,173.3456859588623,106.23404312133789,117.32345581054688,179.79337787628174,196.78408575057983,179.05338382720947,94.63434481620789,254.59182941913605,245.52959823608398,245.29837226867676,49.66581726074219,261.2641854286194,250.64213705062866,266.3687696456909,45.56557846069336,261.8869819641113,224.21056762337685,265.837384223938,104.7977237701416,254.79068541526794,41.5494909286499,255.2616782784462,54.02682590484619,256.646617770195,41.252596855163574,258.9899363517761,56.60765838623047,0.0
114.45238971710205,143.74102687835693,98.51455521583557,156.88960218429565,98.25398230552673,131.43292498588562,106.32300281524658,175.57453155517578,106.20748805999756,116.9709062576294,180.51355648040771,197.07870388031006,179.16564273834229,94.74814760684967,255.55138963460922,246.06370735168457,245.15968799591064,48.21009159088135,262.2078332901001,251.62738418579102,266.2388572692871,43.42852973937988,262.701642036438,222.95269525051117,266.0180082321167,105.34176635742188,254.684077501297,39.12566137313843,254.91476166248322,53.525675773620605,255.70057049393654,38.58237838745117,257.38432562351227,37.22998905181885,0.0
119.08705425262451,146.49448585510254,102.14295101165771,158.75218033790588,101.04793977737427,133.57302713394165,108.61607265472412,175.28143310546875,106.63251304626465,118.27814674377441,178.44641017913818,194.17399978637695,180.45514011383057,93.49994349479675,258.6717412471771,218.22727727890015,242.42676639556885,29.931299686431885,267.1631832122803,221.94118523597717,272.152982711792,103.09173107147217,269.36352729797363,192.0006951391697,266.44442653656006,129.93639826774597,256.26766705513,225.8476848602295,254.98822629451752,223.19943594932556,253.40571427345276,5.2508320808410645,258.59697246551514,225.232612490654,0.0
118.27177047729492,141.98730278015137,99.34386205673218,154.89545726776123,101.72729301452637,128.92355918884277,104.91759490966797,173.86941719055176,108.89697551727295,115.2416467666626,184.48199367523193,200.74090194702148,175.89840507507324,102.08139991760254,240.58658409118652,252.072607755661,257.7029025554657,78.974365234375,237.3531036376953,269.0254545211792,265.4278573989868,59.41360855102539,264.1032476425171,224.2534035742283,263.8550024032593,109.95936489105225,261.2958331108093,197.46665906906128,256.58472341299057,84.78228759765625,255.1557433605194,34.29259705543518,256.1873182952404,35.36537480354309,0.0
118.16672897338867,142.25304985046387,99.7189576625824,155.16106033325195,102.02954339981079,129.34511291980743,104.2818603515625,173.81128597259521,108.28851795196533,114.85235786437988,182.77271556854248,196.81357288360596,174.13152885437012,102.52593803405762,221.57310438156128,268.71894359588623,243.82659435272217,70.9219012260437,230.528076171875,66.50439929962158,258.2624235153198,148.1244125366211,256.64285200834274,172.50834560394287,264.4061088562012,124.93278861045837,255.01993203163147,200.27921199798584,261.6673917770386,155.2356219291687,252.14461541175842,198.03706741333008,224.99470722675323,63.78423999249935,0.0
120.349356174469,143.033353805542,101.5050573348999,155.1191177368164,103.2667407989502,129.20330810546875,106.63508701324463,173.2618293762207,109.00390434265137,114.0796308517456,181.33042430877686,197.22361612319946,180.80551433563232,94.39568281173706,251.22976112365723,243.3422908782959,248.4172043800354,53.58816432952881,263.80845069885254,262.2178101539612,264.7274923324585,35.732945919036865,194.8990797996521,55.33541297912598,265.89801120758057,99.4740526676178,255.81807535886765,36.07988119125366,255.694570094347,54.98807144165039,255.5252836048603,34.29311442375183,256.8052076101303,33.56189286708832,0.0
122.07653188705444,142.62108325958252,102.22474479675293,155.164888381958,103.89949131011963,128.15883257985115,106.46749496459961,173.13276195526123,108.26821994781494,113.76023292541504,183.5033140182495,198.4717402458191,184.59953784942627,93.19043755531311,260.4019122123718,235.65308284759521,252.7120976448059,57.7286696434021,259.5273311138153,265.22592544555664,265.5745687484741,36.15286350250244,255.16610431671143,38.86140060424805,266.7942419052124,99.78607869148254,256.9176763892174,259.4155430793762,256.02491505630314,255.96488604322076,255.17035162448883,36.0685133934021,256.06764057278633,97.03400003910065,0.0
